text,label
"mình bị mối tình đầu yêu hơn 1 năm cắm sừng, dù mối quan hệ của bọn mình vẫn đang bình thường và mình yêu anh rất nhiều thậm chí anh còn sẵn sàng chửi mình để lấy lòng người kia nữa giờ mình đang bị hoang mang, sợ hãi, buồn bã và thất vọng kinh khủng, mình trở nên yếu đuối vào cùng và lúc nào cũng khóc, cũng ủ rũ suy nghĩ, cơ thể luôn mệt mỏi và lúc nào cũng tìm mọi cách để ngủ cho đỡ suy nghĩ nhiều mình muốn thoát ra khỏi cảm xúc này lắm vì mình sắp quá sức chịu đựng rồi, nhưng mãi không thoát ra nổi, mình phải làm sao đây mọi người ơi...",1
"tôi yêu cô ấy luôn làm những điều tốt đẹp cho cô ấy nhưng tôi lại không thể sống theo ý cô ấy vì những lí do tôi không nghĩ là quá to tác, chúng tôi yêu xa nhưng cùng quê. nhiều học kỳ tôi chỉ muốn học xong cái tốt nghiệp này thật nhanh để rồi được gặp cô ấy tôi và cô ấy đều thuộc dạng suy nghĩ nhiều nhưng tôi thì hướng ngoại còn cô ấy thì lại không giám nói sợ tôi chán... và rồi dồn nén thì cũng đến cái lúc bộc phát. cô ấy nhân cơ hội nào đó và chia tay tôi mặc dù cô ấy không sai nhưng đối với tôi cô ấy lại là người mà tôi nghĩ sẽ yêu đến cuối đời bởi vì một thằng ảo tưởng như tôi lại nghĩ hợp nhau đến vậy không cưới sao được. một cảm giác cho thấy tôi như có tất cả mọi thứ, nhưng bây giờ tôi lại mất cô ấy như một nỗi sợ bấy lâu nay tôi đã ấp ủ cô ấy đã tạo cho tôi một cảm giác tôi không cô đơn nhưng bây giờ tôi lại mất cảm giác đó.... 96 ngày dừng lại ở đây.. chào tạm biệt em, người con gái anh từng yêu",0
"mình và bạn thân mình đã có xích mích với nhau, mình tạm gọi bạn ấy là anh cho dễ kể nhé hôm đó mình và bạn anh học buổi chiều ở trường và hai đứa mình ở lại để qua chỗ học thêm luôn. lúc đó do thấy anh đi cùng những người bạn khác mà không rủ mình, mình chỉ biết lủi thủi đi theo nên đâm ra bị tủi. cũng do cảm xúc cá nhân của mình mà ra nên mình đã đi bộ qua chỗ học thêm mà không nói với a, lúc anh qua có hỏi sao không đợi bạn ấy nhưng mình đã không trả lời 1 phần vì mệt và 1 phần vì cảm xúc cá nhân của mình lúc ấy đây cũng là lỗi và cũng là 1 bài học dành cho mình, mình đã nhìn nhận lại bạn thân và thấy mình sai ở đâu lúc về thì mình vội vã nhắn tin xin lỗi a, mình giải thích rõ vì sao mình làm vậy, mình xin lỗi bạn ấy đàng hoàng nhưng không thấy hồi âm. hôm sau đi học thêm mình gặp trực tiếp anh để xin lỗi lần nữa nhưng chỉ nhận lại câu mày phiền quá hôm đó mình dằn vặt bạn thân rất nhiều, mẹ mình cũng biết và điện hỏi vì sao tụi mình lại giận nhau và anh nói qua loa cho qua chuyện. mẹ mình hỏi chuyện rồi mình cũng tâm sự cho mẹ nghe rằng anh đã chặn mình ở các mạng xã hội vì thế mà hôm sau mẹ mình lại điện hỏi cho rõ chuyện, tưởng chừng anh sẽ nói chuyện đàng hoàng nhưng bạn ấy lại nói với giọng không tôn trọng mẹ mình, bảo mẹ mình phiền, chuyện con nít đừng xen vô, cảm ơn à, nói chuyện như ngang hàng với mẹ mình vậy và cúp máy ngang học kỳ đang nói chuyện rồi còn chặn mẹ mình nữa sau đó anh nhắn tin mình và bảo mình ấu trĩ, lôi phụ huynh vào làm gì, thêm một câu mà mình nhớ mãi mày bất hiếu nhưng tao không ... mẹ mình cũng chỉ quan tâm đến 2 đứa nên mới hỏi vậy, mình với anh chơi rất thân với nhau. lúc xung đột thì mình nói chuyện tôn trọng anh hết mức rồi, anh có nói lên đầu lên cổ mình thì không sao, nhưng nói đến mẹ mình thi mình không còn gì phải nói với anh nữa gia đình mình cũng lo cho anh như con cháu trong nhà mà giờ bạn ấy lại đối xử như vậy, tiền ăn thì mình với gia đình cũng bao anh ăn, mình cũng cho anh mượn đồ, trả tiền dùm học kỳ anh đặt mấy món hàng nhỏ nhỏ vì anh đã chở mình đi học thường xuyên chuyện chỉ có vậy thôi...nhưng mình vẫn không chấp nhận nổi cái thái độ của anh đối với mẹ mình",0
":Tanabata t Ree: an cách yêu một con nhím, không phải là nhổ hết gai trên người nó, mà là phải học được cách làm thế nào để tìm được một cự ly thích hợp, có thể sưởi ấm cho nhau nhưng lại không bị đối phương đâm gai vào mình. một chút đáng yêu nho nhỏ từ câu chuyện hoạt hình cảm ơn vì đã xem",0
"tự dưng, đang yên đang lành, đột nhiên cảm giác nhớ một người đến điên cuồng. muốn nhắn tin bày tỏ nỗi niềm nhưng lại sợ. những lúc như thế, mọi người thường làm gì bây giờ là 155 sáng, tôi chẳng thể chợp mắt vì nỗi nhớ cồn cào mãi không yên.",0
"em với bạn này quen nhau từ cấp 2. lên cấp 3 hai đứa lại chung lớp nên ngồi chung từ đầu năm, lớp 11 cô cũng sắp xếp cho ngồi cùng nốt luôn ạ. nhưng càng chơi em càng thấy bạn ý có rất nhiều tính xấu kiêu ngạo tự cao, pick me girl, rất hay dìm em xuống để nâng cao bạn thân, hơn thua với em, nhiều lúc còn giật cơ hội của em nữa cơ, nói chung là bạn ý khá là độc hại ngầm nên em không muốn quá thân thiết và đổi chỗ, nhưng cả lớp và cả cô giáo đều nghĩ bọn em rất thân thiết nên nếu xin thì mất lòng lắm ạ. bây giờ ngồi gần bạn ấy em thấy rất ngột ngạt, nhiều lúc muốn bỏ về luôn ấy :mặt khóc: mỗi lần bực mình em điều niệm phật :chắp tay:",0
em với người yêu yêu nhau hơn 5 tháng rồi ạ. hôm nay 2010 nhưng mà anh không hề chúc một câu nào hay có động thái gì ạ. liệu có phải em quá đòi hỏi học kỳ cần 1 lời chúc không ạ,0
"mọi người đưa ra cách giải quyết giúp em với ạ vẻ bề ngoài của em không được ưa nhìn cho lắm ,em cũng biết bạn thân mình xấu ,đi học em đeo khẩu trang và ngồi một mình ở góc lớp nhưng các bạn trong lớp và cả khối đem em ra làm trò cười em bị bạo lực học đường và bạo lực ngôn từ em buồn lắm về nhà thì em có nói với mẹ nhưng mẹ em không quan tâm em phải làm gì đây",1
"mình có 1 thắc mắc trong lòng mong mọi người khuyên giúp mình phá bỏ mọi thắc mắc trên ạ mình là sinh viên năm nay là năm 2 , lên đại học thì mình rất cần đến máy tính xách tay để làm giáo án hay thuyết trình , nhưng nhà mình lại không có điều kiện để mua máy tính cho mình với mình cũng không có khả năng để mua máy tính thì có lần bố mẹ bảo mình xin tiền cậu em trai của mẹ mà mua máy tính mà dùng , nhà cậu rất giàu, cậu hiện đang làm giám đốc quản lý 1 chi nhánh bên thành phố hồ chí minh , và hiện cậu đã có gia đình và hiện đang xây biệt thự cho ông bà ngoại ở quê , cậu rất hào phóng với người thân nhưng mợ thì không vì mỗi lần cậu cho tiền hay mua đồ đắt tiền thì mợ hay nói nhiều , có lần bố mẹ bảo xin tiền cậu mua máy tính vì mẹ bảo nếu mày xin thì cậu sẽ cho tiền mua máy còn mày không mở mồm thì cậu cũng không biết mà cho mày tiền mà mua với cậu tưởng nhà mình có điều kiện tưởng có nên không biết , với cậu ở xa mỗi tết cậu và gia đình sẽ về 1 lần nên nếu không cho các cháu quà thì sẽ rất ngại nên lì xì của bọn mình cậu lì xì toàn tiền triệu nên mày cứ tranh thủ không có mợ mà xin đến bố với ông bà nội cũng bảo mình dại mình nên xin cậu để cậu cho tiền mua máy để học , nhưng mình sợ cậu sẽ nghĩ không tốt về mình mặc dù mình được bố mẹ ông bà nội ngoại nói nên xin cậu theo mọi người mình có nên làm vậy không ạ :mặt mèo khóc: cảm ơn mọi người rất nhiều ạ",0
"tớ có một đứa bạn thân qua mạng, hôm nay tớ tò mò vào xem tài khoản của bạn ấy do lâu không thấy bài viết của bạn hiện lên newsfeed thì thấy chỉ còn 3 chữ thêm bạn bè, instagram cũng đã unfollow :khuôn mặt thất vọng: tớ cũng không suy nghĩ gì nhiều, chỉ là hơi buồn 1 tẹo thôi... mong mọi người đừng độc hại quá ạ :hoa tulip:",0
"mọi người ơi thật sự giờ còn có những định kiến về trường đại học hay sao ạ:khuôn mặt thất vọng:e đỗ 1 trường cũng khá ổn nhưng trường đó không phải trường em muốn tuy vậy em vẫn không hề từ bỏ em nghĩ đó là 1 cái duyên để đưa em tới.chuyện sẽ không có gì đáng nói tại vì bố mẹ em khá ủng hộ em vào trường đó nhưng sang đến hôm nay lại là chiều hướng khác... em có nhận được giấy báo trúng tuyển của trường gửi về nhưng do lúc đó em không có nhà nên em nhờ chú nhận hộ và học kỳ em nghe được câu nói của chú em thuật lại lời người đưa thư ấy rằng trường này chỉ có những đứa nào trượt đại học mới vào mà thôi thật sự mọi người ạ em vẫn không thể nào tin 1 người lớn chững tuổi hơn rất nhiều mà còn nói được những câu nói như thế ra nữa :mặt khóc to: đúng thật là vào được trường có tiếng thì đầu ra xin việc sẽ dễ hơn nhưng không có nghĩa sinh viên học 1 trường khác họ không có cơ hội làm việc cả. cơ hội là như nhau ai cũng có quyền được thể hiện và nuôi dưỡng đam mê của mình quan trọng em nghĩ mình cần phải cố gắng chăm chỉ thật nhiều để bù lại những cái sai trước đó. mong rằng học kỳ mọi người đọc bài viết này sẽ không còn suy nghĩ về trường mình đang học nữa,mọi thứ đến thì mình chấp nhận và học cách yêu chúng mình nghĩ có như thế thì thành công mới đến được với mỗi người.mình cũng mong bậc phụ huynh sẽ có 1 cái nhìn mới bạn hơn về con đường đại học,có rất nhiều điều không thể biết trước được điều gì cho đến học kỳ ta học cách chấp nhận chúng nên các bạn sinh viên nếu có không vào được trong chúng mình thích thì cũng đừng nản lòng nhé có cố gắng có sự chăm chỉ thì nhất định 1 ngày nào đó cơ hội sẽ được mở ra với tất cả tôi cảm ơn mọi người đã đọc đến đây chúc các bạn tân sinh viên có 1 khoá học thật thành công và hạnh phúc trên con đường mình chọn nhé",0
"tôi nhận ra rằng mỗi ngày, mình đều chìm đắm trong một cảm giác trống rỗng khó tả. gia đình, nơi mà nên là nơi bình an và yên bình, nhưng với tôi, lại là nguồn gốc của sự mất mát và đau đớn. bố mẹ tôi luôn đặt ra những kỳ vọng không thể đạt được và áp lực không ngừng, khiến tôi cảm thấy mình bị bó buộc và không tự do. sự cô đơn và sự thiếu hiểu biết từ gia đình càng khiến tâm trạng của tôi trở nên trầm cảm hơn. ngoài ra, áp lực từ xã hội về thành công và hình anh cá nhân cũng làm cho tôi cảm thấy không đủ xuất sắc và không thể đáp ứng được, khiến tôi mất đi niềm tin vào bạn thân và cuộc sống.",1
